"","guess1","guess2","guess3","truth1","truth2","truth3","code1","code2","code3","code4","code5","code6","game","id"
"3075",1,3,1,3,1,1,15,1,5,5,5,1,1,24
"3076",3,1,1,3,1,1,15,1,5,5,5,1,1,24
"3077",1,2,3,5,2,1,5,15,1,1,5,5,2,24
"3078",1,3,2,5,2,1,5,15,1,1,5,5,2,24
"3079",2,2,3,5,2,1,5,15,1,1,5,5,2,24
"3080",3,2,4,5,2,1,5,15,1,1,5,5,2,24
"3081",5,2,1,5,2,1,5,15,1,1,5,5,2,24
"3082",1,2,3,5,1,2,5,15,5,1,1,5,3,24
"3083",2,1,3,5,1,2,5,15,5,1,1,5,3,24
"3084",4,1,1,5,1,2,5,15,5,1,1,5,3,24
"3085",3,1,4,5,1,2,5,15,5,1,1,5,3,24
"3086",5,1,6,5,1,2,5,15,5,1,1,5,3,24
"3087",6,1,2,5,1,2,5,15,5,1,1,5,3,24
"3088",2,1,6,5,1,2,5,15,5,1,1,5,3,24
"3089",5,1,2,5,1,2,5,15,5,1,1,5,3,24
"3090",1,2,3,2,2,6,5,5,6,5,5,6,4,24
"3091",1,4,5,2,2,6,5,5,6,5,5,6,4,24
"3092",2,4,5,2,2,6,5,5,6,5,5,6,4,24
"3093",2,1,2,2,2,6,5,5,6,5,5,6,4,24
"3094",2,6,1,2,2,6,5,5,6,5,5,6,4,24
"3095",2,2,1,2,2,6,5,5,6,5,5,6,4,24
"3096",2,6,2,2,2,6,5,5,6,5,5,6,4,24
"3097",6,2,2,2,2,6,5,5,6,5,5,6,4,24
"3098",2,2,6,2,2,6,5,5,6,5,5,6,4,24
"3099",1,2,3,5,2,2,5,6,5,6,5,5,5,24
"3100",1,1,1,5,2,2,5,6,5,6,5,5,5,24
"3101",2,2,2,5,2,2,5,6,5,6,5,5,5,24
"3102",2,2,4,5,2,2,5,6,5,6,5,5,5,24
"3103",2,1,2,5,2,2,5,6,5,6,5,5,5,24
"3104",2,3,2,5,2,2,5,6,5,6,5,5,5,24
"3105",2,4,2,5,2,2,5,6,5,6,5,5,5,24
"3106",5,2,2,5,2,2,5,6,5,6,5,5,5,24
"3107",1,2,3,1,3,4,5,1,5,5,15,1,6,24
"3108",1,2,4,1,3,4,5,1,5,5,15,1,6,24
"3109",1,2,5,1,3,4,5,1,5,5,15,1,6,24
"3110",2,3,5,1,3,4,5,1,5,5,15,1,6,24
"3111",4,2,5,1,3,4,5,1,5,5,15,1,6,24
"3112",1,5,4,1,3,4,5,1,5,5,15,1,6,24
"3113",1,5,2,1,3,4,5,1,5,5,15,1,6,24
"3114",3,5,4,1,3,4,5,1,5,5,15,1,6,24
"3115",6,5,4,1,3,4,5,1,5,5,15,1,6,24
"3116",6,5,1,1,3,4,5,1,5,5,15,1,6,24
"3117",1,4,6,1,3,4,5,1,5,5,15,1,6,24
"3118",3,4,6,1,3,4,5,1,5,5,15,1,6,24
"3119",6,4,5,1,3,4,5,1,5,5,15,1,6,24
"3120",2,5,1,1,3,4,5,1,5,5,15,1,6,24
"3121",1,2,3,1,3,4,5,1,5,5,15,1,6,24
"3122",1,2,3,1,3,4,5,1,5,5,15,1,6,24
"3123",1,2,4,1,3,4,5,1,5,5,15,1,6,24
"3124",1,3,4,1,3,4,5,1,5,5,15,1,6,24
"1877",1,1,1,4,4,5,1,5,1,5,5,15,1,25
"1878",2,2,2,4,4,5,1,5,1,5,5,15,1,25
"1879",3,3,3,4,4,5,1,5,1,5,5,15,1,25
"1880",4,4,4,4,4,5,1,5,1,5,5,15,1,25
"1881",4,4,5,4,4,5,1,5,1,5,5,15,1,25
"1882",1,1,1,3,6,3,5,1,15,5,1,5,2,25
"1883",2,2,2,3,6,3,5,1,15,5,1,5,2,25
"1884",3,3,3,3,6,3,5,1,15,5,1,5,2,25
"1885",3,3,4,3,6,3,5,1,15,5,1,5,2,25
"1886",3,5,3,3,6,3,5,1,15,5,1,5,2,25
"1887",3,6,3,3,6,3,5,1,15,5,1,5,2,25
"1888",1,1,1,1,1,1,15,1,5,5,5,1,3,25
"1889",1,1,1,3,3,3,6,6,5,5,5,5,4,25
"1890",2,2,2,3,3,3,6,6,5,5,5,5,4,25
"1891",3,3,3,3,3,3,6,6,5,5,5,5,4,25
"1892",1,1,1,1,2,6,1,21,4,1,4,1,5,25
"1893",1,2,2,1,2,6,1,21,4,1,4,1,5,25
"1894",1,3,2,1,2,6,1,21,4,1,4,1,5,25
"1895",1,1,4,1,2,6,1,21,4,1,4,1,5,25
"1896",1,2,4,1,2,6,1,21,4,1,4,1,5,25
"1897",1,2,5,1,2,6,1,21,4,1,4,1,5,25
"1898",1,2,6,1,2,6,1,21,4,1,4,1,5,25
"1899",1,1,1,1,5,5,4,1,4,1,21,1,6,25
"1900",1,2,2,1,5,5,4,1,4,1,21,1,6,25
"1901",1,3,3,1,5,5,4,1,4,1,21,1,6,25
"1902",1,4,4,1,5,5,4,1,4,1,21,1,6,25
"1903",1,5,5,1,5,5,4,1,4,1,21,1,6,25
"1904",1,1,1,3,5,1,5,5,5,5,6,6,7,25
"1905",1,2,2,3,5,1,5,5,5,5,6,6,7,25
"1906",1,3,3,3,5,1,5,5,5,5,6,6,7,25
"1907",3,4,1,3,5,1,5,5,5,5,6,6,7,25
"1908",3,5,1,3,5,1,5,5,5,5,6,6,7,25
"1909",1,1,1,4,4,6,1,1,4,21,1,4,8,25
"1910",2,2,2,4,4,6,1,1,4,21,1,4,8,25
"1911",3,3,3,4,4,6,1,1,4,21,1,4,8,25
"1912",4,4,4,4,4,6,1,1,4,21,1,4,8,25
"1913",4,4,5,4,4,6,1,1,4,21,1,4,8,25
"1914",4,4,6,4,4,6,1,1,4,21,1,4,8,25
"1915",1,1,1,2,2,2,4,21,1,4,1,1,9,25
"1916",2,2,2,2,2,2,4,21,1,4,1,1,9,25
"1917",1,1,1,4,6,6,1,1,1,21,4,4,10,25
"1918",2,2,2,4,6,6,1,1,1,21,4,4,10,25
"1919",3,3,3,4,6,6,1,1,1,21,4,4,10,25
"1920",4,4,4,4,6,6,1,1,1,21,4,4,10,25
"1921",4,5,5,4,6,6,1,1,1,21,4,4,10,25
"1922",4,6,6,4,6,6,1,1,1,21,4,4,10,25
"1923",1,1,1,1,2,2,5,6,6,5,5,5,11,25
"1924",1,2,2,1,2,2,5,6,6,5,5,5,11,25
"1925",1,1,1,2,2,1,4,21,1,1,1,4,12,25
"1926",1,2,2,2,2,1,4,21,1,1,1,4,12,25
"1927",2,1,2,2,2,1,4,21,1,1,1,4,12,25
"1928",2,2,1,2,2,1,4,21,1,1,1,4,12,25
"1929",1,1,1,1,1,2,5,15,1,5,1,5,13,25
"1930",1,1,2,1,1,2,5,15,1,5,1,5,13,25
"1931",1,1,1,1,6,6,1,1,1,1,1,27,14,25
"1932",1,2,2,1,6,6,1,1,1,1,1,27,14,25
"1933",1,3,3,1,6,6,1,1,1,1,1,27,14,25
"1934",1,4,4,1,6,6,1,1,1,1,1,27,14,25
"1935",1,5,5,1,6,6,1,1,1,1,1,27,14,25
"1936",1,6,6,1,6,6,1,1,1,1,1,27,14,25
"1937",1,1,1,5,6,6,5,5,5,5,6,6,15,25
"1938",2,2,2,5,6,6,5,5,5,5,6,6,15,25
"1939",3,3,3,5,6,6,5,5,5,5,6,6,15,25
"1940",4,4,4,5,6,6,5,5,5,5,6,6,15,25
"1941",5,5,5,5,6,6,5,5,5,5,6,6,15,25
"1942",5,6,6,5,6,6,5,5,5,5,6,6,15,25
"1943",1,1,1,4,4,4,1,1,1,27,1,1,16,25
"1944",2,2,2,4,4,4,1,1,1,27,1,1,16,25
"1945",3,3,3,4,4,4,1,1,1,27,1,1,16,25
"1946",4,4,4,4,4,4,1,1,1,27,1,1,16,25
"1947",1,1,1,6,2,1,6,5,5,5,5,6,17,25
"1948",1,2,2,6,2,1,6,5,5,5,5,6,17,25
"1949",1,3,2,6,2,1,6,5,5,5,5,6,17,25
"1950",2,4,1,6,2,1,6,5,5,5,5,6,17,25
"1951",5,2,1,6,2,1,6,5,5,5,5,6,17,25
"1952",6,2,1,6,2,1,6,5,5,5,5,6,17,25
"1953",1,1,1,1,1,3,15,5,1,5,5,1,18,25
"1954",1,1,2,1,1,3,15,5,1,5,5,1,18,25
"1955",1,1,3,1,1,3,15,5,1,5,5,1,18,25
"1956",1,1,1,2,4,4,1,1,1,27,1,1,19,25
"1957",2,2,2,2,4,4,1,1,1,27,1,1,19,25
"1958",2,3,3,2,4,4,1,1,1,27,1,1,19,25
"1959",2,4,4,2,4,4,1,1,1,27,1,1,19,25
"1960",1,1,1,3,4,5,5,5,1,5,15,1,20,25
"1961",2,2,2,3,4,5,5,5,1,5,15,1,20,25
"1962",3,3,3,3,4,5,5,5,1,5,15,1,20,25
"1963",3,4,4,3,4,5,5,5,1,5,15,1,20,25
"1964",3,4,5,3,4,5,5,5,1,5,15,1,20,25
"1965",1,1,1,5,2,4,5,6,5,6,5,5,21,25
"1966",2,2,2,5,2,4,5,6,5,6,5,5,21,25
"1967",2,3,3,5,2,4,5,6,5,6,5,5,21,25
"1968",2,4,4,5,2,4,5,6,5,6,5,5,21,25
"1969",4,2,5,5,2,4,5,6,5,6,5,5,21,25
"1970",4,5,2,5,2,4,5,6,5,6,5,5,21,25
"1971",5,4,2,5,2,4,5,6,5,6,5,5,21,25
"1972",5,4,2,5,2,4,5,6,5,6,5,5,21,25
"1973",4,5,2,5,2,4,5,6,5,6,5,5,21,25
"1974",2,4,5,5,2,4,5,6,5,6,5,5,21,25
"1975",5,2,4,5,2,4,5,6,5,6,5,5,21,25
"1976",1,1,1,2,1,3,6,5,5,5,5,6,22,25
"1977",1,2,2,2,1,3,6,5,5,5,5,6,22,25
"1978",3,1,2,2,1,3,6,5,5,5,5,6,22,25
"1979",2,1,3,2,1,3,6,5,5,5,5,6,22,25
"1980",1,1,1,5,5,5,1,1,1,1,27,1,23,25
"1981",2,2,2,5,5,5,1,1,1,1,27,1,23,25
"1982",3,3,3,5,5,5,1,1,1,1,27,1,23,25
"1983",4,4,4,5,5,5,1,1,1,1,27,1,23,25
"1984",5,5,5,5,5,5,1,1,1,1,27,1,23,25
"1985",1,1,1,6,6,3,5,15,5,1,1,5,24,25
"1986",2,2,2,6,6,3,5,15,5,1,1,5,24,25
"1987",3,3,3,6,6,3,5,15,5,1,1,5,24,25
"1988",3,4,4,6,6,3,5,15,5,1,1,5,24,25
"1989",5,3,5,6,6,3,5,15,5,1,1,5,24,25
"1990",6,6,3,6,6,3,5,15,5,1,1,5,24,25
"74",1,4,1,3,2,5,1,5,5,5,15,1,1,26
"75",5,3,2,3,2,5,1,5,5,5,15,1,1,26
"76",2,5,3,3,2,5,1,5,5,5,15,1,1,26
"77",3,2,5,3,2,5,1,5,5,5,15,1,1,26
"78",1,2,3,5,1,1,5,5,6,5,6,5,2,26
"79",5,1,4,5,1,1,5,5,6,5,6,5,2,26
"80",5,1,6,5,1,1,5,5,6,5,6,5,2,26
"81",5,1,2,5,1,1,5,5,6,5,6,5,2,26
"82",5,1,1,5,1,1,5,5,6,5,6,5,2,26
"83",1,1,1,1,1,5,27,1,1,1,1,1,3,26
"84",1,1,2,1,1,5,27,1,1,1,1,1,3,26
"85",1,1,3,1,1,5,27,1,1,1,1,1,3,26
"86",1,1,4,1,1,5,27,1,1,1,1,1,3,26
"87",1,1,5,1,1,5,27,1,1,1,1,1,3,26
"88",1,2,3,1,6,6,5,5,5,6,6,5,4,26
"89",1,4,5,1,6,6,5,5,5,6,6,5,4,26
"90",1,6,1,1,6,6,5,5,5,6,6,5,4,26
"91",1,6,6,1,6,6,5,5,5,6,6,5,4,26
"92",1,6,4,5,5,5,1,1,1,1,27,1,5,26
"93",5,2,5,5,5,5,1,1,1,1,27,1,5,26
"94",5,2,3,5,5,5,1,1,1,1,27,1,5,26
"95",5,2,2,5,5,5,1,1,1,1,27,1,5,26
"96",5,2,5,5,5,5,1,1,1,1,27,1,5,26
"97",5,2,6,5,5,5,1,1,1,1,27,1,5,26
"98",5,2,1,5,5,5,1,1,1,1,27,1,5,26
"99",5,5,2,5,5,5,1,1,1,1,27,1,5,26
"100",5,5,2,5,5,5,1,1,1,1,27,1,5,26
"101",5,5,3,5,5,5,1,1,1,1,27,1,5,26
"102",5,5,4,5,5,5,1,1,1,1,27,1,5,26
"103",5,5,5,5,5,5,1,1,1,1,27,1,5,26
"104",1,1,1,6,2,6,4,4,1,1,1,21,6,26
"105",1,2,3,6,2,6,4,4,1,1,1,21,6,26
"106",1,4,5,6,2,6,4,4,1,1,1,21,6,26
"107",1,5,6,6,2,6,4,4,1,1,1,21,6,26
"108",1,6,3,6,2,6,4,4,1,1,1,21,6,26
"109",3,1,3,6,2,6,4,4,1,1,1,21,6,26
"110",1,6,6,6,2,6,4,4,1,1,1,21,6,26
"111",1,1,6,6,2,6,4,4,1,1,1,21,6,26
"112",1,2,6,6,2,6,4,4,1,1,1,21,6,26
"113",1,2,4,6,2,6,4,4,1,1,1,21,6,26
"114",1,2,5,6,2,6,4,4,1,1,1,21,6,26
"115",1,3,3,6,2,6,4,4,1,1,1,21,6,26
"116",1,2,1,6,2,6,4,4,1,1,1,21,6,26
"117",1,2,6,6,2,6,4,4,1,1,1,21,6,26
"118",1,6,2,6,2,6,4,4,1,1,1,21,6,26
"119",1,2,6,6,2,6,4,4,1,1,1,21,6,26
"120",2,6,1,6,2,6,4,4,1,1,1,21,6,26
"121",2,1,6,6,2,6,4,4,1,1,1,21,6,26
"122",2,1,2,6,2,6,4,4,1,1,1,21,6,26
"123",1,2,6,6,2,6,4,4,1,1,1,21,6,26
"124",1,2,3,6,2,6,4,4,1,1,1,21,6,26
"125",1,2,4,6,2,6,4,4,1,1,1,21,6,26
"126",1,2,5,6,2,6,4,4,1,1,1,21,6,26
"127",1,1,6,6,2,6,4,4,1,1,1,21,6,26
"128",1,6,2,6,2,6,4,4,1,1,1,21,6,26
"129",6,1,2,6,2,6,4,4,1,1,1,21,6,26
"130",6,2,1,6,2,6,4,4,1,1,1,21,6,26
"131",6,2,2,6,2,6,4,4,1,1,1,21,6,26
"132",6,2,3,6,2,6,4,4,1,1,1,21,6,26
"133",6,2,4,6,2,6,4,4,1,1,1,21,6,26
"134",6,2,5,6,2,6,4,4,1,1,1,21,6,26
"135",6,2,6,6,2,6,4,4,1,1,1,21,6,26
"136",1,3,2,6,6,1,5,5,1,5,1,15,7,26
"137",1,4,5,6,6,1,5,5,1,5,1,15,7,26
"138",2,1,6,6,6,1,5,5,1,5,1,15,7,26
"139",1,1,2,6,6,1,5,5,1,5,1,15,7,26
"140",1,2,4,6,6,1,5,5,1,5,1,15,7,26
"141",2,3,1,6,6,1,5,5,1,5,1,15,7,26
"142",2,6,1,6,6,1,5,5,1,5,1,15,7,26
"143",2,6,2,6,6,1,5,5,1,5,1,15,7,26
"144",2,6,3,6,6,1,5,5,1,5,1,15,7,26
"145",1,2,2,6,6,1,5,5,1,5,1,15,7,26
"146",2,6,6,6,6,1,5,5,1,5,1,15,7,26
"147",2,2,6,6,6,1,5,5,1,5,1,15,7,26
"148",2,4,6,6,6,1,5,5,1,5,1,15,7,26
"149",2,2,2,6,6,1,5,5,1,5,1,15,7,26
"150",6,6,2,6,6,1,5,5,1,5,1,15,7,26
"151",6,6,6,6,6,1,5,5,1,5,1,15,7,26
"152",6,6,1,6,6,1,5,5,1,5,1,15,7,26
"153",1,2,3,3,3,3,1,1,27,1,1,1,8,26
"154",1,4,5,3,3,3,1,1,27,1,1,1,8,26
"155",1,5,6,3,3,3,1,1,27,1,1,1,8,26
"156",2,1,1,3,3,3,1,1,27,1,1,1,8,26
"157",1,5,6,3,3,3,1,1,27,1,1,1,8,26
"158",6,1,2,3,3,3,1,1,27,1,1,1,8,26
"159",3,3,4,3,3,3,1,1,27,1,1,1,8,26
"160",3,3,1,3,3,3,1,1,27,1,1,1,8,26
"161",3,3,2,3,3,3,1,1,27,1,1,1,8,26
"162",3,3,5,3,3,3,1,1,27,1,1,1,8,26
"163",3,3,6,3,3,3,1,1,27,1,1,1,8,26
"164",3,3,3,3,3,3,1,1,27,1,1,1,8,26
"165",1,2,3,3,3,3,5,6,5,6,5,5,9,26
"166",1,4,5,3,3,3,5,6,5,6,5,5,9,26
"167",1,3,6,3,3,3,5,6,5,6,5,5,9,26
"168",1,5,1,3,3,3,5,6,5,6,5,5,9,26
"169",2,1,3,3,3,3,5,6,5,6,5,5,9,26
"170",2,2,5,3,3,3,5,6,5,6,5,5,9,26
"171",2,3,2,3,3,3,5,6,5,6,5,5,9,26
"172",2,2,2,3,3,3,5,6,5,6,5,5,9,26
"173",2,6,2,3,3,3,5,6,5,6,5,5,9,26
"174",1,3,2,3,3,3,5,6,5,6,5,5,9,26
"175",1,2,1,3,3,3,5,6,5,6,5,5,9,26
"176",1,2,3,3,3,3,5,6,5,6,5,5,9,26
"177",3,2,1,3,3,3,5,6,5,6,5,5,9,26
"178",3,1,3,3,3,3,5,6,5,6,5,5,9,26
"179",3,1,2,3,3,3,5,6,5,6,5,5,9,26
"180",3,1,1,3,3,3,5,6,5,6,5,5,9,26
"181",3,3,3,3,3,3,5,6,5,6,5,5,9,26
"1051",1,2,3,6,4,5,1,1,1,4,21,4,1,27
"1052",4,5,6,6,4,5,1,1,1,4,21,4,1,27
"1053",5,6,4,6,4,5,1,1,1,4,21,4,1,27
"1054",6,4,5,6,4,5,1,1,1,4,21,4,1,27
"1055",1,2,3,6,5,5,1,1,4,4,21,1,2,27
"1056",4,5,6,6,5,5,1,1,4,4,21,1,2,27
"1057",4,4,5,6,5,5,1,1,4,4,21,1,2,27
"1058",4,6,6,6,5,5,1,1,4,4,21,1,2,27
"1059",6,5,5,6,5,5,1,1,4,4,21,1,2,27
"1060",1,2,3,2,5,5,1,4,1,1,21,4,3,27
"1061",1,4,5,2,5,5,1,4,1,1,21,4,3,27
"1062",6,4,4,2,5,5,1,4,1,1,21,4,3,27
"1063",5,5,5,2,5,5,1,4,1,1,21,4,3,27
"1064",2,5,5,2,5,5,1,4,1,1,21,4,3,27
"1065",1,2,3,5,2,3,5,1,5,1,15,5,4,27
"1066",1,2,4,5,2,3,5,1,5,1,15,5,4,27
"1067",1,4,3,5,2,3,5,1,5,1,15,5,4,27
"1068",5,2,3,5,2,3,5,1,5,1,15,5,4,27
"1069",1,2,3,5,5,5,1,1,1,4,21,4,5,27
"1070",4,5,6,5,5,5,1,1,1,4,21,4,5,27
"1071",4,1,1,5,5,5,1,1,1,4,21,4,5,27
"1072",5,5,5,5,5,5,1,1,1,4,21,4,5,27
"1073",1,2,3,6,6,6,1,1,5,5,5,15,6,27
"1074",4,5,6,6,6,6,1,1,5,5,5,15,6,27
"1075",4,1,2,6,6,6,1,1,5,5,5,15,6,27
"1076",5,5,6,6,6,6,1,1,5,5,5,15,6,27
"1077",1,5,1,6,6,6,1,1,5,5,5,15,6,27
"1078",6,6,6,6,6,6,1,1,5,5,5,15,6,27
"1079",1,2,3,6,5,5,1,4,1,4,21,1,7,27
"1080",4,5,6,6,5,5,1,4,1,4,21,1,7,27
"1081",4,1,1,6,5,5,1,4,1,4,21,1,7,27
"1082",5,1,6,6,5,5,1,4,1,4,21,1,7,27
"1083",6,5,5,6,5,5,1,4,1,4,21,1,7,27
"1084",1,2,3,1,2,1,4,1,1,4,21,1,8,27
"1085",1,2,4,1,2,1,4,1,1,4,21,1,8,27
"1086",1,2,5,1,2,1,4,1,1,4,21,1,8,27
"1087",1,2,6,1,2,1,4,1,1,4,21,1,8,27
"1088",1,2,1,1,2,1,4,1,1,4,21,1,8,27
"1089",1,2,3,6,6,6,4,1,4,1,1,21,9,27
"1090",4,5,6,6,6,6,4,1,4,1,1,21,9,27
"1091",4,1,1,6,6,6,4,1,4,1,1,21,9,27
"1092",5,5,1,6,6,6,4,1,4,1,1,21,9,27
"1093",6,6,6,6,6,6,4,1,4,1,1,21,9,27
"1094",1,2,3,3,4,2,1,15,1,5,5,5,10,27
"1095",1,2,1,3,4,2,1,15,1,5,5,5,10,27
"1096",2,3,4,3,4,2,1,15,1,5,5,5,10,27
"1097",3,4,2,3,4,2,1,15,1,5,5,5,10,27
"1098",1,2,3,2,6,5,1,1,4,4,21,1,11,27
"1099",1,1,1,2,6,5,1,1,4,4,21,1,11,27
"1100",2,2,2,2,6,5,1,1,4,4,21,1,11,27
"1101",1,1,2,2,6,5,1,1,4,4,21,1,11,27
"1102",2,1,1,2,6,5,1,1,4,4,21,1,11,27
"1103",2,3,3,2,6,5,1,1,4,4,21,1,11,27
"1104",2,4,4,2,6,5,1,1,4,4,21,1,11,27
"1105",2,5,5,2,6,5,1,1,4,4,21,1,11,27
"1106",2,5,6,2,6,5,1,1,4,4,21,1,11,27
"1107",2,6,5,2,6,5,1,1,4,4,21,1,11,27
"1108",1,2,3,6,4,4,1,5,15,5,1,5,12,27
"1109",4,5,6,6,4,4,1,5,15,5,1,5,12,27
"1110",4,5,1,6,4,4,1,5,15,5,1,5,12,27
"1111",1,6,1,6,4,4,1,5,15,5,1,5,12,27
"1112",6,4,4,6,4,4,1,5,15,5,1,5,12,27
"1113",1,2,3,1,1,1,27,1,1,1,1,1,13,27
"1114",1,1,1,1,1,1,27,1,1,1,1,1,13,27
"1115",1,2,3,5,6,2,5,6,6,5,5,5,14,27
"1116",1,1,1,5,6,2,5,6,6,5,5,5,14,27
"1117",2,2,2,5,6,2,5,6,6,5,5,5,14,27
"1118",2,1,1,5,6,2,5,6,6,5,5,5,14,27
"1119",4,5,2,5,6,2,5,6,6,5,5,5,14,27
"1120",5,6,2,5,6,2,5,6,6,5,5,5,14,27
"1121",1,2,3,5,3,3,1,5,5,5,15,1,15,27
"1122",1,1,1,5,3,3,1,5,5,5,15,1,15,27
"1123",2,2,2,5,3,3,1,5,5,5,15,1,15,27
"1124",3,4,5,5,3,3,1,5,5,5,15,1,15,27
"1125",4,5,3,5,3,3,1,5,5,5,15,1,15,27
"1126",5,1,3,5,3,3,1,5,5,5,15,1,15,27
"1127",5,6,3,5,3,3,1,5,5,5,15,1,15,27
"1128",5,5,3,5,3,3,1,5,5,5,15,1,15,27
"1129",5,3,3,5,3,3,1,5,5,5,15,1,15,27
"1130",1,2,3,3,3,3,1,1,27,1,1,1,16,27
"1131",1,1,1,3,3,3,1,1,27,1,1,1,16,27
"1132",2,2,2,3,3,3,1,1,27,1,1,1,16,27
"1133",4,5,3,3,3,3,1,1,27,1,1,1,16,27
"1134",3,3,3,3,3,3,1,1,27,1,1,1,16,27
"1135",1,2,3,1,2,3,5,5,15,1,5,1,17,27
"1136",1,2,3,5,5,3,1,1,4,1,21,4,18,27
"1137",1,1,1,5,5,3,1,1,4,1,21,4,18,27
"1138",2,2,2,5,5,3,1,1,4,1,21,4,18,27
"1139",4,5,3,5,5,3,1,1,4,1,21,4,18,27
"1140",4,6,3,5,5,3,1,1,4,1,21,4,18,27
"1141",3,5,3,5,5,3,1,1,4,1,21,4,18,27
"1142",5,5,3,5,5,3,1,1,4,1,21,4,18,27
"1143",1,2,3,5,1,1,21,1,4,1,1,4,19,27
"1144",1,1,1,5,1,1,21,1,4,1,1,4,19,27
"1145",1,1,2,5,1,1,21,1,4,1,1,4,19,27
"1146",1,4,1,5,1,1,21,1,4,1,1,4,19,27
"1147",5,1,1,5,1,1,21,1,4,1,1,4,19,27
"1148",1,2,3,3,3,3,1,4,21,1,4,1,20,27
"1149",1,1,1,3,3,3,1,4,21,1,4,1,20,27
"1150",2,2,2,3,3,3,1,4,21,1,4,1,20,27
"1151",3,3,3,3,3,3,1,4,21,1,4,1,20,27
"1152",1,2,3,2,5,1,6,5,5,5,5,6,21,27
"1153",1,1,1,2,5,1,6,5,5,5,5,6,21,27
"1154",2,1,2,2,5,1,6,5,5,5,5,6,21,27
"1155",1,1,2,2,5,1,6,5,5,5,5,6,21,27
"1156",2,4,1,2,5,1,6,5,5,5,5,6,21,27
"1157",2,5,1,2,5,1,6,5,5,5,5,6,21,27
"1158",1,2,3,1,5,5,5,1,5,5,15,1,22,27
"1159",1,1,1,1,5,5,5,1,5,5,15,1,22,27
"1160",1,4,5,1,5,5,5,1,5,5,15,1,22,27
"1161",1,4,1,1,5,5,5,1,5,5,15,1,22,27
"1162",1,1,5,1,5,5,5,1,5,5,15,1,22,27
"1163",1,6,5,1,5,5,5,1,5,5,15,1,22,27
"1164",1,5,5,1,5,5,5,1,5,5,15,1,22,27
"1266",4,2,2,2,2,2,4,21,1,4,1,1,1,28
"1267",4,2,1,2,2,2,4,21,1,4,1,1,1,28
"1268",1,2,2,2,2,2,4,21,1,4,1,1,1,28
"1269",2,2,2,2,2,2,4,21,1,4,1,1,1,28
"1270",1,2,3,6,2,2,5,5,1,1,5,15,2,28
"1271",1,4,5,6,2,2,5,5,1,1,5,15,2,28
"1272",6,2,6,6,2,2,5,5,1,1,5,15,2,28
"1273",6,2,4,6,2,2,5,5,1,1,5,15,2,28
"1274",6,2,5,6,2,2,5,5,1,1,5,15,2,28
"1275",6,2,6,6,2,2,5,5,1,1,5,15,2,28
"1276",6,2,2,6,2,2,5,5,1,1,5,15,2,28
"1277",4,4,4,4,4,4,1,1,1,27,1,1,3,28
"1278",1,1,1,1,1,1,27,1,1,1,1,1,4,28
"1279",4,4,1,4,4,4,5,5,1,15,1,5,5,28
"1280",4,4,2,4,4,4,5,5,1,15,1,5,5,28
"1281",4,4,6,4,4,4,5,5,1,15,1,5,5,28
"1282",4,4,3,4,4,4,5,5,1,15,1,5,5,28
"1283",4,4,4,4,4,4,5,5,1,15,1,5,5,28
"1284",1,1,1,2,1,6,15,5,5,1,1,5,6,28
"1285",1,6,3,2,1,6,15,5,5,1,1,5,6,28
"1286",1,3,6,2,1,6,15,5,5,1,1,5,6,28
"1287",2,1,6,2,1,6,15,5,5,1,1,5,6,28
"1288",1,2,3,5,1,5,5,6,5,5,5,6,7,28
"1289",6,1,5,5,1,5,5,6,5,5,5,6,7,28
"1290",2,1,5,5,1,5,5,6,5,5,5,6,7,28
"1291",4,1,5,5,1,5,5,6,5,5,5,6,7,28
"1292",5,1,5,5,1,5,5,6,5,5,5,6,7,28
"1293",1,1,3,4,5,2,6,5,5,5,6,5,8,28
"1294",2,6,4,4,5,2,6,5,5,5,6,5,8,28
"1295",3,2,6,4,5,2,6,5,5,5,6,5,8,28
"1296",4,6,1,4,5,2,6,5,5,5,6,5,8,28
"1297",4,5,6,4,5,2,6,5,5,5,6,5,8,28
"1298",4,5,1,4,5,2,6,5,5,5,6,5,8,28
"1299",4,5,2,4,5,2,6,5,5,5,6,5,8,28
"1300",5,5,5,5,5,3,1,1,1,1,27,1,9,28
"1301",5,5,2,5,5,3,1,1,1,1,27,1,9,28
"1302",5,5,6,5,5,3,1,1,1,1,27,1,9,28
"1303",5,5,1,5,5,3,1,1,1,1,27,1,9,28
"1304",5,5,3,5,5,3,1,1,1,1,27,1,9,28
"1305",4,3,1,1,4,3,5,5,6,6,5,5,10,28
"1306",3,1,4,1,4,3,5,5,6,6,5,5,10,28
"1307",1,4,3,1,4,3,5,5,6,6,5,5,10,28
"1308",2,2,2,2,2,2,1,27,1,1,1,1,11,28
"1309",6,6,6,5,6,6,5,1,1,5,5,15,12,28
"1310",6,6,1,5,6,6,5,1,1,5,5,15,12,28
"1311",6,1,6,5,6,6,5,1,1,5,5,15,12,28
"1312",5,6,6,5,6,6,5,1,1,5,5,15,12,28
"1313",6,6,6,2,6,6,5,1,5,1,5,15,13,28
"1314",6,6,1,2,6,6,5,1,5,1,5,15,13,28
"1315",3,6,6,2,6,6,5,1,5,1,5,15,13,28
"1316",5,6,6,2,6,6,5,1,5,1,5,15,13,28
"1317",4,6,6,2,6,6,5,1,5,1,5,15,13,28
"1318",2,6,6,2,6,6,5,1,5,1,5,15,13,28
